445	0.5778
446	0.5778
447	0.5777
448	0.5776
449	0.5774
450	0.5773
451	0.5772
452	0.577
453	0.5768
454	0.5767
455	0.5766
456	0.5764
457	0.5763
458	0.5761
459	0.5759
460	0.5758
461	0.5758
462	0.5757
463	0.5756
464	0.5755
465	0.5754
466	0.5754
467	0.5753
468	0.5752
469	0.5752
470	0.5751
471	0.5751
472	0.575
473	0.5749
474	0.5748
475	0.5747
476	0.5746
477	0.5744
478	0.5743
479	0.5742
480	0.574
481	0.5739
482	0.5737
483	0.5736
484	0.5734
485	0.5733
486	0.5731
487	0.573
488	0.5729
489	0.5728
490	0.5727
491	0.5726
492	0.5725
493	0.5724
494	0.5723
495	0.5722
496	0.5721
497	0.572
498	0.5719
499	0.5718
